,SG_UF_RESIDENCIA,NU_IDADE,TP_ESCOLA,Q006,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO,Região,Opção,Renda,NovaRenda
4877,ES,19,2,B,336.5,491.6,471.7,435.5,620,Sudeste,Pública,"Até R$ 998,00.",998.0
4878,ES,17,2,B,388.0,486.2,464.5,453.7,540,Sudeste,Pública,"Até R$ 998,00.",998.0
4879,ES,18,2,B,593.5,586.7,549.3,761.4,760,Sudeste,Pública,"Até R$ 998,00.",998.0
4880,ES,17,2,B,370.4,468.7,368.7,468.0,560,Sudeste,Pública,"Até R$ 998,00.",998.0
4881,ES,18,2,B,390.0,370.5,438.0,430.8,400,Sudeste,Pública,"Até R$ 998,00.",998.0
4882,ES,17,2,B,394.5,483.0,511.6,446.2,320,Sudeste,Pública,"Até R$ 998,00.",998.0
4883,ES,18,2,B,338.8,423.2,500.8,366.0,600,Sudeste,Pública,"Até R$ 998,00.",998.0
4884,MT,17,2,B,492.2,501.9,549.6,414.7,760,Centro-oeste,Pública,"Até R$ 998,00.",998.0
4885,MT,17,2,B,498.8,523.9,539.9,519.7,840,Centro-oeste,Pública,"Até R$ 998,00.",998.0
4886,MT,17,2,B,529.6,471.9,542.3,522.8,560,Centro-oeste,Pública,"Até R$ 998,00.",998.0
4887,MT,19,2,B,397.6,368.6,473.2,433.3,500,Centro-oeste,Pública,"Até R$ 998,00.",998.0
4888,MT,18,2,B,508.3,547.1,538.2,538.5,800,Centro-oeste,Pública,"Até R$ 998,00.",998.0
4889,MT,19,2,B,399.0,374.4,495.0,474.3,480,Centro-oeste,Pública,"Até R$ 998,00.",998.0
4890,MT,16,2,B,464.2,466.8,438.6,449.2,520,Centro-oeste,Pública,"Até R$ 998,00.",998.0
4891,MT,17,2,B,501.2,567.3,562.3,441.0,600,Centro-oeste,Pública,"Até R$ 998,00.",998.0
4892,MT,17,2,B,441.1,463.6,385.3,446.5,560,Centro-oeste,Pública,"Até R$ 998,00.",998.0
4893,MT,18,2,B,444.6,504.8,514.0,528.9,460,Centro-oeste,Pública,"Até R$ 998,00.",998.0
4894,MT,17,2,B,412.0,439.3,473.5,415.7,400,Centro-oeste,Pública,"Até R$ 998,00.",998.0
4895,MT,18,2,B,454.6,377.7,470.0,559.7,740,Centro-oeste,Pública,"Até R$ 998,00.",998.0
4896,MT,18,2,B,431.8,500.3,526.2,583.4,580,Centro-oeste,Pública,"Até R$ 998,00.",998.0
4897,MT,21,2,B,384.4,562.1,496.5,374.4,480,Centro-oeste,Pública,"Até R$ 998,00.",998.0
4898,MT,18,2,B,504.6,594.6,603.0,553.3,680,Centro-oeste,Pública,"Até R$ 998,00.",998.0
4899,MT,17,2,B,358.2,421.2,415.4,418.5,720,Centro-oeste,Pública,"Até R$ 998,00.",998.0
4900,MT,17,2,B,419.5,452.7,441.9,408.5,440,Centro-oeste,Pública,"Até R$ 998,00.",998.0
4901,MT,17,2,B,504.3,508.1,551.7,437.8,600,Centro-oeste,Pública,"Até R$ 998,00.",998.0
4902,MT,18,2,B,432.3,419.9,512.1,514.1,540,Centro-oeste,Pública,"Até R$ 998,00.",998.0
4903,MT,18,2,B,375.1,534.3,519.8,440.4,540,Centro-oeste,Pública,"Até R$ 998,00.",998.0
4904,RR,18,2,B,385.8,371.3,490.1,427.6,560,Norte,Pública,"Até R$ 998,00.",998.0
4905,RR,18,2,B,367.8,502.0,494.4,432.4,520,Norte,Pública,"Até R$ 998,00.",998.0
4906,RR,17,2,B,474.4,454.3,506.2,490.6,400,Norte,Pública,"Até R$ 998,00.",998.0
4907,RR,19,2,B,495.9,493.8,389.5,400.3,620,Norte,Pública,"Até R$ 998,00.",998.0
4908,RR,19,2,B,413.1,575.0,544.8,413.1,680,Norte,Pública,"Até R$ 998,00.",998.0
4909,AC,19,2,B,468.3,438.4,465.4,531.2,600,Norte,Pública,"Até R$ 998,00.",998.0
4910,AC,18,2,B,384.4,346.7,371.1,546.0,320,Norte,Pública,"Até R$ 998,00.",998.0
4911,AC,18,2,B,369.1,550.5,551.0,509.3,580,Norte,Pública,"Até R$ 998,00.",998.0
4912,AC,17,2,B,371.1,477.1,492.0,449.1,720,Norte,Pública,"Até R$ 998,00.",998.0
4913,AC,19,2,B,399.2,423.9,485.6,395.2,480,Norte,Pública,"Até R$ 998,00.",998.0
4914,AC,18,2,B,491.9,537.9,540.6,402.4,760,Norte,Pública,"Até R$ 998,00.",998.0
4915,AC,17,2,B,418.3,455.3,408.9,508.4,140,Norte,Pública,"Até R$ 998,00.",998.0
4916,AC,21,2,B,387.1,431.1,495.9,479.4,700,Norte,Pública,"Até R$ 998,00.",998.0
4917,AC,18,2,B,497.8,414.8,497.9,592.4,320,Norte,Pública,"Até R$ 998,00.",998.0
4918,AC,17,2,B,466.4,527.2,560.9,653.0,560,Norte,Pública,"Até R$ 998,00.",998.0
4919,AC,17,2,B,406.2,489.0,455.5,504.4,380,Norte,Pública,"Até R$ 998,00.",998.0
4920,AC,22,2,B,353.4,396.1,426.8,445.7,340,Norte,Pública,"Até R$ 998,00.",998.0
4921,AC,17,2,B,454.4,472.0,384.7,381.0,540,Norte,Pública,"Até R$ 998,00.",998.0
4922,AC,17,2,B,359.6,337.7,469.7,435.4,380,Norte,Pública,"Até R$ 998,00.",998.0
4923,AC,18,2,B,509.4,527.5,511.4,523.2,640,Norte,Pública,"Até R$ 998,00.",998.0
4924,PE,17,3,B,551.2,530.9,549.6,627.0,860,Nordeste,Privada,"Até R$ 998,00.",998.0
4925,PE,18,3,B,459.4,570.9,564.4,595.5,840,Nordeste,Privada,"Até R$ 998,00.",998.0
4926,SP,17,3,B,598.0,581.7,594.3,630.2,700,Sudeste,Privada,"Até R$ 998,00.",998.0
4927,SP,18,3,B,571.1,611.6,571.9,634.1,900,Sudeste,Privada,"Até R$ 998,00.",998.0
4928,SP,17,3,B,577.8,679.1,609.6,780.5,880,Sudeste,Privada,"Até R$ 998,00.",998.0
4929,SP,17,3,B,532.2,569.3,564.6,649.1,580,Sudeste,Privada,"Até R$ 998,00.",998.0
4930,SP,17,3,B,426.0,375.1,492.7,469.3,480,Sudeste,Privada,"Até R$ 998,00.",998.0
4931,SP,17,3,B,435.2,488.6,541.1,389.5,460,Sudeste,Privada,"Até R$ 998,00.",998.0
4932,SP,18,3,B,422.9,504.4,459.6,491.7,680,Sudeste,Privada,"Até R$ 998,00.",998.0
4933,BA,18,3,B,505.4,609.1,567.6,677.6,820,Nordeste,Privada,"Até R$ 998,00.",998.0
4934,BA,17,3,B,616.5,592.3,587.1,658.5,900,Nordeste,Privada,"Até R$ 998,00.",998.0
4935,BA,17,3,B,610.7,618.9,599.4,567.4,680,Nordeste,Privada,"Até R$ 998,00.",998.0
4936,BA,18,3,B,338.0,439.9,508.0,408.9,560,Nordeste,Privada,"Até R$ 998,00.",998.0
4937,BA,18,3,B,475.3,480.5,550.8,590.9,540,Nordeste,Privada,"Até R$ 998,00.",998.0
4938,BA,16,3,B,497.3,461.4,506.5,368.4,660,Nordeste,Privada,"Até R$ 998,00.",998.0
4939,BA,17,3,B,596.4,608.3,609.5,687.2,920,Nordeste,Privada,"Até R$ 998,00.",998.0
4940,BA,19,3,B,446.0,541.0,471.1,462.5,540,Nordeste,Privada,"Até R$ 998,00.",998.0
4941,CE,17,3,B,544.1,599.2,527.4,527.8,640,Nordeste,Privada,"Até R$ 998,00.",998.0
4942,CE,17,3,B,437.9,324.1,467.3,631.5,700,Nordeste,Privada,"Até R$ 998,00.",998.0
4943,CE,17,3,B,542.4,560.7,565.7,557.4,780,Nordeste,Privada,"Até R$ 998,00.",998.0
4944,CE,17,3,B,585.3,616.1,595.0,687.9,940,Nordeste,Privada,"Até R$ 998,00.",998.0
4945,CE,18,3,B,444.4,561.1,576.6,613.4,680,Nordeste,Privada,"Até R$ 998,00.",998.0
4946,PI,17,3,B,539.4,585.1,545.0,651.8,780,Nordeste,Privada,"Até R$ 998,00.",998.0
4947,PI,18,3,B,549.1,599.6,586.3,676.0,940,Nordeste,Privada,"Até R$ 998,00.",998.0
4948,MG,18,3,B,573.6,694.9,600.1,743.8,920,Sudeste,Privada,"Até R$ 998,00.",998.0
4949,MG,17,3,B,413.0,572.9,555.4,454.0,640,Sudeste,Privada,"Até R$ 998,00.",998.0
4950,MG,18,3,B,535.0,532.9,549.0,688.8,840,Sudeste,Privada,"Até R$ 998,00.",998.0
4951,SE,19,3,B,370.8,401.9,486.5,449.0,420,Nordeste,Privada,"Até R$ 998,00.",998.0
4952,SE,17,3,B,468.4,486.5,459.9,409.3,620,Nordeste,Privada,"Até R$ 998,00.",998.0
4953,SE,17,3,B,536.2,616.8,569.3,496.1,720,Nordeste,Privada,"Até R$ 998,00.",998.0
4954,MA,18,3,B,425.7,441.3,432.4,421.6,500,Nordeste,Privada,"Até R$ 998,00.",998.0
4955,RN,17,3,B,607.2,638.2,610.7,627.1,800,Nordeste,Privada,"Até R$ 998,00.",998.0
4956,AL,17,3,B,482.6,483.1,442.9,503.4,360,Nordeste,Privada,"Até R$ 998,00.",998.0
4957,AL,18,3,B,441.0,630.6,555.5,606.9,600,Nordeste,Privada,"Até R$ 998,00.",998.0
4958,PR,17,3,B,597.2,523.1,530.4,683.4,560,Sul,Privada,"Até R$ 998,00.",998.0
4959,GO,18,3,B,446.3,434.6,491.2,473.6,540,Centro-oeste,Privada,"Até R$ 998,00.",998.0
4960,GO,17,3,B,464.1,510.2,499.9,486.5,340,Centro-oeste,Privada,"Até R$ 998,00.",998.0
4961,GO,18,3,B,469.9,514.1,563.0,682.5,600,Centro-oeste,Privada,"Até R$ 998,00.",998.0
4962,DF,18,3,B,586.6,581.4,566.6,700.4,580,Centro-oeste,Privada,"Até R$ 998,00.",998.0
4963,PA,15,3,B,612.1,620.7,584.7,722.0,720,Norte,Privada,"Até R$ 998,00.",998.0
4964,PA,18,3,B,521.8,490.7,539.0,491.7,920,Norte,Privada,"Até R$ 998,00.",998.0
4965,PA,17,3,B,385.7,497.8,437.9,376.5,580,Norte,Privada,"Até R$ 998,00.",998.0
4966,PA,17,3,B,570.2,531.9,546.1,510.3,940,Norte,Privada,"Até R$ 998,00.",998.0
4967,PA,16,3,B,482.0,468.9,411.2,469.0,480,Norte,Privada,"Até R$ 998,00.",998.0
4968,PA,18,3,B,345.7,361.5,443.1,446.2,320,Norte,Privada,"Até R$ 998,00.",998.0
4969,PB,18,3,B,482.8,573.4,566.3,474.1,600,Nordeste,Privada,"Até R$ 998,00.",998.0
4970,PB,17,3,B,392.2,451.3,466.7,420.1,820,Nordeste,Privada,"Até R$ 998,00.",998.0
4971,PB,18,3,B,544.5,546.0,496.9,563.7,640,Nordeste,Privada,"Até R$ 998,00.",998.0
4972,PB,17,3,B,609.4,567.7,608.2,618.5,900,Nordeste,Privada,"Até R$ 998,00.",998.0
4973,RJ,17,2,G,601.2,652.2,635.6,734.1,640,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
4974,RJ,18,2,G,565.4,537.5,580.2,714.6,760,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
4975,RJ,18,2,G,548.2,648.0,593.8,680.1,820,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
4976,RJ,18,2,G,457.9,610.2,549.7,522.8,740,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
4977,RJ,17,2,G,392.2,428.4,562.8,496.7,640,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
4978,RJ,19,2,G,510.5,511.0,532.8,488.6,600,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
4979,RJ,18,2,G,492.6,525.1,553.1,473.4,700,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
4980,RJ,19,2,G,416.5,572.6,533.4,605.8,700,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
4981,RJ,19,2,G,502.6,605.4,581.5,556.6,0,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
4982,RJ,17,2,G,385.1,515.9,508.0,476.7,580,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
4983,RJ,18,2,G,531.4,585.5,515.2,428.1,520,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
4984,RJ,17,2,G,479.5,340.7,490.3,564.8,520,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
4985,RJ,19,2,G,529.9,551.4,522.2,551.4,680,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
4986,RJ,18,2,G,417.8,511.2,532.8,423.5,600,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
4987,RJ,18,2,G,588.6,657.1,612.1,704.0,900,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
4988,RJ,17,2,G,492.2,434.6,536.8,674.7,600,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
4989,RJ,17,2,G,450.0,390.9,540.2,509.8,580,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
4990,RJ,18,2,G,569.9,542.8,583.0,676.7,720,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
4991,RJ,17,2,G,538.9,610.7,590.7,717.6,840,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
4992,RJ,17,2,G,538.1,569.9,582.2,706.4,580,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
4993,RJ,18,2,G,485.6,415.3,523.5,470.7,700,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
4994,RJ,18,2,G,525.8,512.7,559.6,600.5,580,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
4995,RJ,18,2,G,562.6,658.3,636.0,674.3,960,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
4996,RJ,17,2,G,527.7,557.0,544.4,429.1,900,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
4997,RJ,18,2,G,526.1,585.1,580.6,489.0,760,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
4998,RJ,19,2,G,497.8,552.2,586.9,615.0,820,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
4999,RJ,18,2,G,437.4,521.9,540.7,519.1,500,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5000,RJ,18,2,G,511.4,584.7,550.1,585.4,780,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5001,RJ,17,2,G,584.1,615.7,568.0,698.4,800,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5002,RJ,17,2,G,548.6,525.1,603.0,558.9,380,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5003,RJ,19,2,G,398.9,462.0,509.6,457.7,560,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5004,RJ,18,2,G,513.7,355.5,398.5,540.1,400,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5005,RJ,18,2,G,509.7,579.6,597.9,649.1,620,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5006,RJ,18,2,G,395.6,504.6,523.7,530.7,500,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5007,RJ,19,2,G,407.0,498.3,550.2,408.5,600,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5008,RJ,18,2,G,585.9,652.7,640.7,553.3,940,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5009,RJ,19,2,G,561.3,547.0,567.9,563.2,640,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5010,RJ,19,2,G,509.2,639.9,599.4,648.5,740,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5011,RJ,18,2,G,403.9,446.8,486.5,529.3,440,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5012,RJ,19,2,G,347.9,441.9,496.1,414.0,520,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5013,RJ,17,2,G,536.4,470.1,556.0,535.4,900,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5014,PE,18,2,G,395.9,345.2,361.1,396.2,0,Nordeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5015,PE,18,2,G,384.2,421.2,440.4,511.9,0,Nordeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5016,PE,17,2,G,658.6,683.3,630.1,798.7,860,Nordeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5017,PE,16,2,G,504.3,519.0,554.8,451.5,640,Nordeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5018,PE,16,2,G,600.2,596.8,600.1,839.1,640,Nordeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5019,PE,16,2,G,503.2,418.6,499.0,641.9,740,Nordeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5020,PE,19,2,G,450.1,383.4,459.7,530.9,420,Nordeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5021,PE,17,2,G,469.0,586.3,574.4,627.1,760,Nordeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5022,PE,17,2,G,369.0,417.2,502.1,414.9,520,Nordeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5023,PE,17,2,G,535.5,550.3,554.7,573.9,740,Nordeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5024,PE,17,2,G,513.7,515.8,539.3,635.7,700,Nordeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5025,PE,17,2,G,534.8,610.0,602.3,679.5,900,Nordeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5026,PE,18,2,G,527.8,568.7,593.1,676.2,560,Nordeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5027,SP,17,2,G,471.8,552.2,557.3,581.8,320,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5028,SP,18,2,G,493.6,555.0,585.6,602.3,600,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5029,SP,18,2,G,565.9,528.7,546.4,592.3,560,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5030,SP,17,2,G,530.2,521.5,566.8,572.0,660,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5031,SP,17,2,G,514.4,534.8,600.4,544.5,580,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5032,SP,17,2,G,565.4,566.9,577.4,646.0,680,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5033,SP,18,2,G,364.6,466.7,463.3,592.1,660,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5034,SP,17,2,G,381.4,436.8,518.7,465.0,560,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5035,SP,17,2,G,367.5,509.4,519.9,438.1,580,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5036,SP,18,2,G,462.5,410.4,507.9,528.2,580,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5037,SP,17,2,G,561.3,573.4,553.3,646.2,340,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5038,SP,17,2,G,540.8,582.5,576.4,453.2,740,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5039,SP,17,2,G,401.6,483.8,475.3,507.2,0,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5040,SP,17,2,G,417.2,544.7,531.9,592.8,640,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5041,SP,17,2,G,545.0,510.4,528.1,592.5,460,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5042,SP,17,2,G,499.8,575.4,469.6,647.2,820,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5043,SP,18,2,G,483.7,484.0,498.2,429.4,540,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5044,SP,17,2,G,403.8,437.3,454.4,559.5,560,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5045,SP,17,2,G,552.9,527.2,599.3,461.6,560,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5046,SP,18,2,G,478.4,522.5,573.0,525.8,640,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5047,SP,17,2,G,434.9,521.0,590.0,606.5,860,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5048,SP,17,2,G,601.0,581.8,605.7,674.6,620,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5049,SP,17,2,G,534.6,592.4,593.4,677.0,600,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5050,SP,17,2,G,587.3,610.5,587.3,578.6,740,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5051,SP,17,2,G,468.0,565.1,568.7,458.6,640,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5052,SP,17,2,G,401.7,467.5,382.9,396.0,0,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5053,SP,17,2,G,604.8,584.1,573.2,676.7,900,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5054,SP,18,2,G,351.5,549.9,533.6,682.2,520,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5055,SP,17,2,G,409.5,324.9,495.3,486.8,600,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5056,SP,17,2,G,482.3,425.6,441.8,530.1,600,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5057,SP,18,2,G,549.7,572.5,548.3,538.9,820,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5058,SP,17,2,G,538.0,622.5,573.6,695.5,680,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5059,SP,18,2,G,470.3,570.7,551.6,416.1,600,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5060,SP,17,2,G,446.3,507.4,522.8,536.3,520,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5061,SP,18,2,G,498.9,507.5,518.6,425.9,660,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5062,SP,18,2,G,386.4,439.1,515.0,530.4,380,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5063,SP,17,2,G,443.4,437.2,470.7,500.7,320,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5064,SP,17,2,G,425.2,554.5,581.9,579.9,680,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5065,SP,17,2,G,550.0,567.7,570.6,649.9,720,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5066,SP,17,2,G,591.9,614.2,577.6,681.3,600,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5067,SP,17,2,G,600.3,531.8,573.0,646.0,660,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5068,SP,18,2,G,606.1,590.8,594.5,730.5,900,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5069,SP,17,2,G,508.5,548.7,546.4,512.3,300,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5070,SP,17,2,G,469.0,510.0,535.1,490.2,340,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5071,SP,18,2,G,383.0,382.6,497.6,423.0,580,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5072,SP,17,2,G,542.5,599.9,519.3,608.4,600,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5073,SP,17,2,G,523.4,558.9,562.9,505.7,580,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5074,SP,17,2,G,523.8,547.3,520.3,609.6,620,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5075,SP,17,2,G,485.7,552.3,557.7,651.7,560,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5076,SP,17,2,G,460.1,541.9,529.9,411.7,600,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5077,SP,17,2,G,454.6,487.0,530.4,434.2,580,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5078,SP,17,2,G,536.7,485.7,544.1,570.6,660,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5079,SP,18,2,G,488.7,550.9,559.0,580.6,620,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5080,SP,17,2,G,546.8,592.2,593.7,623.6,800,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5081,SP,17,2,G,514.9,550.9,543.1,529.9,560,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5082,SP,17,2,G,517.6,545.1,557.0,617.0,600,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5083,SP,17,2,G,512.3,555.0,528.6,543.5,620,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5084,SP,17,2,G,336.9,383.3,381.9,507.4,420,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5085,SP,17,2,G,461.4,536.7,505.4,459.2,800,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5086,SP,17,2,G,459.5,461.0,505.9,399.1,600,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5087,SP,18,2,G,471.7,467.3,520.4,495.6,540,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5088,SP,17,2,G,449.5,464.7,569.1,427.4,580,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5089,SP,17,2,G,462.1,551.1,566.3,650.5,540,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5090,SP,17,2,G,488.5,562.8,564.4,522.1,640,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5091,SP,17,2,G,497.2,463.6,529.4,413.9,520,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5092,SP,17,2,G,432.5,486.8,527.6,408.6,580,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5093,SP,17,2,G,590.3,486.1,554.6,625.9,580,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
5094,SP,17,2,G,475.5,514.2,576.6,669.2,540,Sudeste,Pública,"De R$ 2.994,01 até R$ 3.992,00.",3992.0
